Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
789198708,blue,300,1,93,2023-11-05,week-45,q4,2023,27088.0,0,1135,24,0.0,swipe,bills,204.3,0,36-45,Female,4,graduate,single,Florida,no,no,no,selfemployeed,6550,4,November
789200208,blue,110,1,104,2023-11-05,week-45,q4,2023,3326.0,2181,13583,110,0.656,chip,fuel,3939.07,0,46-55,Female,3,graduate,single,Texas,no,no,no,white-collar,133174,5,November
789204933,blue,110,0,119,2023-11-05,week-45,q4,2023,8963.0,0,4511,76,0.0,chip,entertainment,992.42,0,36-45,Male,5,high school,married,Florida,yes,no,no,white-collar,66080,5,November
789209283,blue,95,1,72,2023-11-05,week-45,q4,2023,4361.0,806,4518,84,0.185,online,bills,1219.86,0,26-35,Male,1,unknown,married,Florida,no,no,no,selfemployeed,66483,5,November
789212883,blue,150,0,78,2023-11-05,week-45,q4,2023,1644.0,0,2533,44,0.0,online,fuel,405.28,0,46-55,Female,1,graduate,unknown,California,yes,no,yes,selfemployeed,29280,5,November
789218433,blue,365,0,81,2023-11-05,week-45,q4,2023,1438.3,0,4528,86,0.0,swipe,bills,1267.84,0,46-55,Male,2,graduate,married,New York,yes,yes,no,selfemployeed,66992,3,November
789220008,blue,485,1,57,2023-11-05,week-45,q4,2023,4531.0,0,1425,27,0.0,swipe,entertainment,342.0,0,46-55,Female,3,uneducated,married,Florida,no,yes,no,blue-collar,13768,4,November
789226683,blue,385,0,73,2023-11-05,week-45,q4,2023,4969.0,1187,3878,82,0.239,swipe,fuel,698.04,0,46-55,Female,1,unknown,married,California,yes,yes,no,white-collar,44222,3,November
789228108,blue,250,0,101,2023-11-05,week-45,q4,2023,9091.0,1306,4378,86,0.144,swipe,fuel,1094.5,0,56-65,Female,0,graduate,married,New York,yes,no,yes,retirees,59579,4,November
789231858,blue,150,1,88,2023-11-05,week-45,q4,2023,1438.3,642,5177,79,0.446,swipe,food,1035.4,0,46-55,Male,2,graduate,single,California,no,yes,no,white-collar,95290,3,November
789233808,blue,125,1,112,2023-11-05,week-45,q4,2023,2425.0,1396,4568,74,0.576,swipe,travel,319.76,0,56-65,Male,1,graduate,married,Alaska,no,no,yes,retirees,68945,4,November
789235383,blue,195,0,53,2023-11-05,week-45,q4,2023,10386.0,1909,2119,52,0.184,swipe,bills,360.23,0,46-55,Female,2,graduate,married,Texas,yes,no,no,selfemployeed,21843,5,November
789237333,blue,450,1,120,2023-11-05,week-45,q4,2023,20237.0,1593,15041,102,0.079,chip,travel,2556.97,0,46-55,Female,3,graduate,married,New Jersey,yes,no,no,businessman,196532,5,November
789238683,blue,200,1,113,2023-11-05,week-45,q4,2023,22664.0,0,4586,89,0.0,chip,bills,275.16,0,36-45,Male,4,graduate,unknown,New Jersey,no,no,no,retirees,69712,4,November
789240258,blue,245,1,88,2023-11-05,week-45,q4,2023,2784.0,2458,4904,81,0.883,swipe,bills,588.48,0,36-45,Male,4,uneducated,single,California,no,no,no,blue-collar,84655,3,November
789241308,blue,100,0,114,2023-11-05,week-45,q4,2023,1438.3,0,2145,41,0.0,swipe,entertainment,257.4,0,26-35,Female,4,graduate,married,New York,yes,no,no,white-collar,22458,5,November
789244308,blue,325,0,74,2023-11-05,week-45,q4,2023,17753.0,1899,3986,64,0.107,swipe,grocery,757.34,0,46-55,Male,2,unknown,married,Minnesota,no,no,no,retirees,46787,5,November
789247458,blue,190,0,68,2023-11-05,week-45,q4,2023,2801.0,1472,2467,54,0.526,swipe,entertainment,444.06,0,46-55,Female,1,graduate,married,New York,no,no,no,blue-collar,28068,4,November
789248958,blue,410,0,157,2023-11-05,week-45,q4,2023,2946.0,2517,5259,89,0.854,chip,fuel,1051.8,0,46-55,Male,1,post-graduate,single,Texas,yes,no,no,white-collar,97056,5,November
789261558,blue,125,0,75,2023-11-05,week-45,q4,2023,2212.0,1392,1387,34,0.629,swipe,bills,180.31,0,56-65,Female,2,graduate,single,Florida,yes,yes,yes,blue-collar,13011,5,November
789262683,blue,350,1,58,2023-11-05,week-45,q4,2023,3012.0,0,1315,23,0.0,swipe,entertainment,118.35,0,46-55,Female,4,graduate,married,New York,no,no,no,selfemployeed,11759,3,November
789266208,blue,445,1,88,2023-11-05,week-45,q4,2023,5920.0,1589,1408,28,0.268,swipe,grocery,98.56,0,56-65,Female,0,graduate,single,Texas,no,yes,no,blue-collar,13404,4,November
789267633,blue,195,1,85,2023-11-05,week-45,q4,2023,2573.0,1760,4404,93,0.684,swipe,entertainment,836.76,0,46-55,Male,2,graduate,married,New Jersey,no,no,no,selfemployeed,60698,5,November
789270033,silver,325,0,106,2023-11-05,week-45,q4,2023,34516.0,0,1122,13,0.0,swipe,bills,89.76,0,26-35,Female,4,doctorate,married,New York,no,no,no,selfemployeed,6550,3,November
789271533,blue,345,0,113,2023-11-05,week-45,q4,2023,1438.3,908,4653,74,0.631,swipe,fuel,884.07,0,36-45,Male,1,high school,married,New York,yes,no,no,retirees,72792,4,November
789280683,blue,275,1,77,2023-11-05,week-45,q4,2023,11714.0,898,13956,122,0.077,chip,bills,3768.12,0,36-45,Female,3,unknown,married,Texas,yes,no,no,businessman,147132,5,November
789282333,blue,125,1,53,2023-11-05,week-45,q4,2023,10826.0,1274,1355,34,0.118,swipe,bills,135.5,0,36-45,Female,3,high school,single,California,no,no,no,blue-collar,12375,4,November
789289383,silver,125,1,83,2023-11-05,week-45,q4,2023,34516.0,2120,14626,97,0.061,swipe,bills,1608.86,0,46-55,Male,2,unknown,single,Texas,no,yes,no,businessman,177583,5,November
789291633,blue,100,1,50,2023-11-05,week-45,q4,2023,5450.0,967,1526,45,0.177,online,bills,381.5,0,56-65,Female,2,uneducated,married,New York,no,no,yes,selfemployeed,14975,4,November
789293358,blue,150,1,52,2023-11-05,week-45,q4,2023,7578.0,1794,5328,78,0.237,chip,bills,479.52,0,36-45,Male,2,high school,married,New Jersey,yes,no,no,white-collar,98039,4,November
789296133,blue,150,0,84,2023-11-05,week-45,q4,2023,12287.0,770,4601,65,0.063,swipe,bills,414.09,0,36-45,Male,2,uneducated,married,Missouri,yes,no,no,govt,70371,5,November
789297558,blue,95,1,114,2023-11-05,week-45,q4,2023,7049.0,1932,2602,51,0.274,swipe,bills,728.56,0,46-55,Female,0,uneducated,single,New York,yes,yes,no,businessman,30553,5,November
789298833,blue,295,0,109,2023-11-05,week-45,q4,2023,23453.0,0,7555,96,0.0,swipe,entertainment,1284.35,0,36-45,Female,1,graduate,single,New York,no,no,no,white-collar,104861,3,November
789300408,blue,250,1,113,2023-11-05,week-45,q4,2023,1614.0,700,4293,87,0.434,chip,bills,643.95,0,36-45,Female,2,high school,married,Texas,yes,no,no,white-collar,56642,4,November
789301458,blue,410,1,112,2023-11-05,week-45,q4,2023,9139.0,1620,4675,78,0.177,swipe,fuel,888.25,0,46-55,Male,3,graduate,married,Texas,no,yes,no,govt,73709,5,November
789304983,silver,485,1,134,2023-11-05,week-45,q4,2023,22226.0,1864,8753,97,0.084,swipe,food,1225.42,0,36-45,Male,1,high school,unknown,California,no,no,no,white-collar,116532,3,November
789307833,blue,480,0,97,2023-11-05,week-45,q4,2023,8874.0,1590,1849,56,0.179,swipe,grocery,277.35,0,46-55,Female,1,high school,married,New York,yes,yes,no,blue-collar,17085,3,November
789309558,blue,380,1,49,2023-11-05,week-45,q4,2023,2718.0,1920,2570,49,0.706,swipe,entertainment,719.6,0,26-35,Female,2,uneducated,married,Florida,no,yes,no,govt,29945,3,November
789310833,blue,125,0,118,2023-11-05,week-45,q4,2023,4513.0,1950,3164,62,0.432,swipe,entertainment,411.32,0,46-55,Female,3,high school,single,Florida,no,no,no,white-collar,35237,3,November
789312033,blue,300,1,108,2023-11-05,week-45,q4,2023,3874.0,460,4921,51,0.119,swipe,food,1279.46,0,36-45,Male,3,post-graduate,married,New Jersey,yes,yes,no,selfemployeed,85529,3,November
789314133,blue,295,1,65,2023-11-05,week-45,q4,2023,10320.0,1799,1754,45,0.174,swipe,bills,175.4,0,36-45,Female,3,high school,married,California,no,no,no,retirees,15049,3,November
789317883,blue,100,1,81,2023-11-05,week-45,q4,2023,18750.0,1705,1200,36,0.091,swipe,bills,276.0,0,46-55,Female,2,unknown,married,Illinois,no,no,no,selfemployeed,9535,4,November
789319458,blue,300,1,73,2023-11-05,week-45,q4,2023,22639.0,1481,4219,65,0.065,swipe,entertainment,506.28,0,36-45,Female,5,graduate,married,Texas,no,yes,no,blue-collar,53961,3,November
789322833,blue,485,1,76,2023-11-05,week-45,q4,2023,8025.0,0,673,18,0.0,swipe,travel,148.06,0,56-65,Female,1,graduate,married,Florida,no,yes,no,selfemployeed,1250,3,November
789325008,blue,190,1,112,2023-11-05,week-45,q4,2023,7862.0,1991,3645,82,0.253,chip,bills,838.35,0,36-45,Female,4,graduate,married,New York,yes,no,no,retirees,39800,5,November
789326808,blue,290,1,121,2023-11-05,week-45,q4,2023,8267.0,1720,1917,37,0.208,swipe,entertainment,306.72,0,56-65,Female,1,graduate,single,Texas,yes,no,no,retirees,18450,3,November
789328083,blue,200,0,93,2023-11-05,week-45,q4,2023,3454.0,0,2826,39,0.0,swipe,fuel,565.2,0,46-55,Female,2,graduate,married,Texas,no,yes,yes,blue-collar,32792,5,November
789331908,blue,125,1,111,2023-11-05,week-45,q4,2023,8793.0,918,5342,64,0.104,swipe,fuel,1549.18,0,46-55,Male,1,unknown,married,New Jersey,no,no,no,retirees,98147,3,November
789334458,silver,295,1,108,2023-11-05,week-45,q4,2023,34516.0,1858,4197,67,0.054,swipe,fuel,629.55,0,26-35,Male,0,post-graduate,single,New York,no,no,no,retirees,53360,5,November
789337233,blue,125,1,95,2023-11-05,week-45,q4,2023,2880.0,2362,1323,26,0.82,swipe,bills,224.91,0,46-55,Female,2,unknown,single,California,yes,no,no,selfemployeed,11885,3,November
789338583,blue,175,0,97,2023-11-05,week-45,q4,2023,26222.0,1073,1988,30,0.041,swipe,bills,437.36,0,46-55,Female,2,uneducated,married,Florida,no,no,no,white-collar,19717,5,November
789339633,blue,495,0,89,2023-11-05,week-45,q4,2023,30560.0,0,3736,55,0.0,online,grocery,784.56,0,26-35,Female,3,graduate,single,California,no,yes,no,businessman,41209,4,November
789344358,blue,220,0,100,2023-11-05,week-45,q4,2023,3416.0,2468,1536,42,0.722,swipe,entertainment,230.4,0,46-55,Female,2,graduate,married,Texas,no,no,no,selfemployeed,14975,5,November
789345408,blue,275,0,105,2023-11-05,week-45,q4,2023,1438.3,722,4983,53,0.502,chip,fuel,896.94,0,46-55,Male,4,graduate,married,Florida,no,no,no,retirees,88573,5,November
789347133,blue,390,1,111,2023-11-05,week-45,q4,2023,4468.0,2395,4690,79,0.536,swipe,bills,1266.3,0,36-45,Male,3,graduate,married,Florida,no,yes,no,selfemployeed,74284,3,November
789351783,blue,175,1,125,2023-11-05,week-45,q4,2023,2114.0,1618,4518,88,0.765,chip,entertainment,406.62,0,36-45,Male,4,unknown,married,Florida,no,no,no,govt,66494,5,November
789354783,blue,430,0,138,2023-11-05,week-45,q4,2023,2329.0,1465,4286,86,0.629,chip,grocery,300.02,0,46-55,Female,3,high school,single,New Mexico,yes,yes,no,selfemployeed,56480,5,November
789358908,blue,365,1,86,2023-11-05,week-45,q4,2023,3573.0,0,2562,36,0.0,chip,grocery,640.5,0,36-45,Female,4,uneducated,married,Iowa,yes,no,no,businessman,29730,4,November
789362058,blue,320,0,78,2023-11-05,week-45,q4,2023,5693.0,0,4003,64,0.0,swipe,fuel,1040.78,0,36-45,Male,2,graduate,married,New York,no,yes,no,selfemployeed,47309,4,November
789363408,silver,370,0,95,2023-11-05,week-45,q4,2023,34516.0,2517,7427,83,0.073,swipe,bills,965.51,0,46-55,Male,4,doctorate,single,New Jersey,no,no,no,retirees,103619,5,November
789365508,blue,245,1,140,2023-11-05,week-45,q4,2023,14839.0,512,1453,26,0.035,swipe,bills,334.19,0,46-55,Female,5,high school,single,Texas,no,no,no,selfemployeed,14386,4,November
789367083,blue,225,0,47,2023-11-05,week-45,q4,2023,2450.0,1490,3778,64,0.608,swipe,bills,491.14,0,36-45,Female,2,graduate,single,California,yes,no,no,selfemployeed,41949,3,November
789368658,blue,300,1,75,2023-11-05,week-45,q4,2023,2092.0,1387,1468,30,0.663,swipe,bills,425.72,0,36-45,Female,3,graduate,single,Texas,no,yes,no,blue-collar,14787,4,November
789370383,blue,140,0,75,2023-11-05,week-45,q4,2023,2807.0,1845,1346,26,0.657,swipe,entertainment,309.58,0,46-55,Female,3,post-graduate,married,New York,yes,no,no,selfemployeed,12150,3,November
789373683,blue,250,1,90,2023-11-05,week-45,q4,2023,1438.3,834,4976,70,0.58,swipe,food,348.32,0,36-45,Male,2,graduate,single,California,no,no,no,businessman,88293,4,November
789382758,blue,125,1,97,2023-11-05,week-45,q4,2023,5501.0,0,2050,51,0.0,chip,bills,369.0,0,26-35,Female,1,graduate,single,California,yes,yes,no,selfemployeed,20730,5,November
789392883,blue,495,1,127,2023-11-05,week-45,q4,2023,1878.0,1247,4650,71,0.664,chip,fuel,1302.0,0,36-45,Male,2,uneducated,married,New York,no,no,no,retirees,72587,5,November
789394833,blue,110,0,95,2023-11-05,week-45,q4,2023,21714.0,1969,13270,104,0.091,swipe,food,2786.7,0,46-55,Male,2,high school,single,California,no,yes,no,white-collar,127578,3,November
789396783,blue,400,1,108,2023-11-05,week-45,q4,2023,2112.0,1109,4729,78,0.525,chip,fuel,993.09,0,46-55,Male,3,graduate,unknown,New York,no,yes,no,selfemployeed,75809,5,November
789398733,blue,175,0,55,2023-11-05,week-45,q4,2023,5270.0,779,16179,105,0.148,swipe,fuel,3397.59,0,46-55,Female,4,graduate,single,New York,yes,no,no,businessman,230464,5,November
789407958,blue,455,1,113,2023-11-05,week-45,q4,2023,17165.0,1153,4063,62,0.067,swipe,bills,243.78,0,36-45,Male,2,graduate,single,Michigan,no,no,no,blue-collar,49118,5,November
789412458,blue,300,1,76,2023-11-05,week-45,q4,2023,23026.0,2517,4909,52,0.109,swipe,food,687.26,0,36-45,Male,2,graduate,married,Texas,no,yes,no,blue-collar,85094,4,November
789413958,blue,395,0,107,2023-11-05,week-45,q4,2023,11909.0,1018,1938,53,0.085,swipe,entertainment,523.26,0,46-55,Female,1,graduate,unknown,Florida,yes,no,no,businessman,18850,5,November
789415983,blue,475,0,107,2023-11-05,week-45,q4,2023,12397.0,1001,1888,42,0.081,swipe,bills,132.16,1,56-65,Male,0,uneducated,married,California,no,yes,no,retirees,17849,5,November
789417708,blue,245,1,150,2023-11-05,week-45,q4,2023,1438.3,1091,4988,90,0.759,swipe,bills,947.72,1,46-55,Male,2,high school,married,New York,no,yes,no,govt,88938,4,November
789419658,blue,380,1,75,2023-11-05,week-45,q4,2023,1438.3,0,4503,89,0.0,swipe,grocery,450.3,1,46-55,Male,5,graduate,married,New York,no,yes,no,govt,65647,5,November
789420933,blue,245,1,116,2023-11-05,week-45,q4,2023,3108.0,778,4130,87,0.25,swipe,food,826.0,1,36-45,Female,3,post-graduate,married,New York,yes,no,no,selfemployeed,51189,5,November
789430083,blue,300,0,109,2023-11-05,week-45,q4,2023,14987.0,1425,4470,83,0.095,swipe,bills,804.6,1,56-65,Male,3,post-graduate,married,California,no,no,no,blue-collar,64142,5,November
789432033,blue,455,1,96,2023-11-05,week-45,q4,2023,4065.0,230,7844,64,0.057,chip,travel,1725.68,1,46-55,Male,3,high school,married,Texas,no,yes,no,selfemployeed,108236,4,November
789433758,blue,375,1,90,2023-11-05,week-45,q4,2023,6338.0,2379,1715,39,0.375,swipe,entertainment,291.55,1,36-45,Female,2,high school,single,California,no,yes,no,selfemployeed,14975,5,November
789435783,silver,250,1,155,2023-11-05,week-45,q4,2023,2909.0,1274,1532,26,0.438,swipe,bills,153.2,1,46-55,Female,5,graduate,married,Texas,no,no,yes,selfemployeed,14975,5,November
789450408,silver,175,1,112,2023-11-05,week-45,q4,2023,5877.0,1713,15106,91,0.291,swipe,food,3625.44,1,36-45,Female,4,doctorate,married,Michigan,no,yes,no,businessman,200174,5,November
789454683,blue,125,1,81,2023-11-05,week-45,q4,2023,1912.0,1281,5046,79,0.67,swipe,travel,1412.88,1,46-55,Male,1,graduate,married,New Jersey,yes,yes,no,govt,91315,3,November
789466008,blue,320,0,131,2023-11-05,week-45,q4,2023,24033.0,612,3578,75,0.025,chip,bills,1037.62,1,56-65,Female,3,high school,married,California,no,yes,yes,retirees,39050,5,November
789467508,blue,300,1,113,2023-11-05,week-45,q4,2023,2961.0,1570,1937,57,0.53,swipe,bills,154.96,0,46-55,Female,1,high school,married,Iowa,no,yes,no,selfemployeed,18834,5,November
789469083,blue,300,1,109,2023-11-05,week-45,q4,2023,10795.0,0,7855,81,0.0,swipe,fuel,1963.75,0,36-45,Male,3,uneducated,married,California,yes,yes,no,blue-collar,108513,4,November
789472833,blue,100,1,108,2023-11-05,week-45,q4,2023,2283.0,1690,4377,64,0.74,swipe,grocery,962.94,0,36-45,Female,3,graduate,single,New York,yes,no,no,selfemployeed,59545,5,November
789477483,blue,245,0,75,2023-11-05,week-45,q4,2023,4433.0,1488,3847,76,0.336,chip,bills,538.58,0,36-45,Female,2,graduate,married,California,no,no,no,selfemployeed,43587,4,November
789479058,blue,375,1,73,2023-11-05,week-45,q4,2023,1438.3,0,4459,66,0.0,swipe,grocery,713.44,0,46-55,Male,2,unknown,single,California,no,no,no,white-collar,63590,4,November
789481233,blue,290,1,84,2023-11-05,week-45,q4,2023,2220.0,0,2859,55,0.0,chip,bills,543.21,0,46-55,Female,4,uneducated,single,New York,no,yes,no,white-collar,33070,5,November
789483333,blue,245,1,83,2023-11-05,week-45,q4,2023,5214.0,795,1258,23,0.152,swipe,bills,327.08,0,36-45,Female,2,high school,single,Texas,no,yes,yes,blue-collar,10745,4,November
789485433,blue,175,0,108,2023-11-05,week-45,q4,2023,34516.0,668,1698,67,0.019,swipe,bills,271.68,0,36-45,Female,1,graduate,unknown,New Jersey,no,no,no,selfemployeed,14975,5,November
789487308,blue,285,0,136,2023-11-05,week-45,q4,2023,10033.0,0,4106,78,0.0,swipe,grocery,1026.5,0,36-45,Female,4,graduate,married,California,no,yes,no,businessman,50421,5,November
789491058,blue,175,0,58,2023-11-05,week-45,q4,2023,1620.0,0,4570,82,0.0,swipe,travel,411.3,0,36-45,Male,3,unknown,single,New York,yes,no,yes,businessman,69056,4,November
789492558,blue,460,0,93,2023-11-05,week-45,q4,2023,2096.0,1276,4926,82,0.609,swipe,entertainment,443.34,0,36-45,Male,3,high school,married,Florida,no,no,no,blue-collar,85923,3,November
789494133,blue,460,0,82,2023-11-05,week-45,q4,2023,2490.0,1259,2441,53,0.506,swipe,bills,414.97,0,26-35,Female,2,unknown,married,New Jersey,yes,yes,no,blue-collar,27545,4,November
789497283,blue,195,0,92,2023-11-05,week-45,q4,2023,34162.0,1723,7572,56,0.05,chip,entertainment,1665.84,0,36-45,Male,4,high school,single,Florida,yes,yes,no,govt,105064,3,November
789502308,blue,465,0,115,2023-11-05,week-45,q4,2023,1551.0,790,2379,46,0.509,chip,fuel,499.59,0,36-45,Female,4,unknown,single,California,yes,yes,no,businessman,26360,5,November
789504183,blue,445,1,86,2023-11-05,week-45,q4,2023,34516.0,0,2574,62,0.0,swipe,entertainment,231.66,0,56-65,Female,2,uneducated,married,Florida,no,yes,no,retirees,30072,5,November
789507408,blue,405,1,147,2023-11-05,week-45,q4,2023,2337.0,0,5203,90,0.0,swipe,fuel,832.48,0,26-35,Male,3,post-graduate,single,New York,no,no,yes,blue-collar,95685,5,November
789508758,blue,335,1,69,2023-11-05,week-45,q4,2023,4170.0,641,3669,67,0.154,swipe,food,990.63,0,46-55,Female,1,uneducated,married,New Jersey,no,no,no,blue-collar,40118,3,November
789513858,blue,150,0,105,2023-11-05,week-45,q4,2023,1438.3,0,891,28,0.0,swipe,entertainment,196.02,0,36-45,Female,4,unknown,married,New Jersey,no,no,no,selfemployeed,2565,3,November
789515283,blue,415,0,91,2023-11-05,week-45,q4,2023,2157.0,1494,4784,69,0.693,swipe,travel,621.92,0,46-55,Male,3,post-graduate,single,New York,no,no,no,govt,78213,5,November
789520533,blue,355,0,54,2023-11-05,week-45,q4,2023,26174.0,1864,4551,65,0.071,chip,grocery,546.12,0,56-65,Male,1,high school,single,California,yes,yes,no,white-collar,68361,4,November
789523683,blue,175,0,157,2023-11-05,week-45,q4,2023,2180.0,1865,4348,77,0.856,swipe,fuel,1000.04,0,46-55,Female,1,uneducated,married,California,yes,no,no,selfemployeed,58599,3,November
789525408,blue,150,1,96,2023-11-05,week-45,q4,2023,3749.0,1594,7990,89,0.425,swipe,fuel,1997.5,0,36-45,Male,4,graduate,single,Texas,yes,no,no,govt,109621,5,November
789526458,blue,200,0,156,2023-11-05,week-45,q4,2023,2534.0,1706,3965,57,0.673,swipe,travel,237.9,0,36-45,Female,4,high school,single,California,no,no,no,retirees,46308,3,November
789528183,blue,150,0,120,2023-11-05,week-45,q4,2023,1438.3,997,2583,47,0.693,swipe,entertainment,335.79,0,56-65,Female,0,graduate,single,Texas,yes,no,no,blue-collar,30241,5,November
789529158,blue,425,0,109,2023-11-05,week-45,q4,2023,2946.0,743,8553,88,0.252,swipe,grocery,1026.36,0,36-45,Male,2,uneducated,married,New Jersey,yes,no,no,govt,115009,4,November
789530208,blue,365,1,72,2023-11-05,week-45,q4,2023,2737.0,2517,1619,37,0.92,swipe,bills,194.28,0,46-55,Female,3,doctorate,single,Florida,no,yes,no,selfemployeed,14975,3,November
789531633,blue,350,1,90,2023-11-05,week-45,q4,2023,4117.0,777,5218,88,0.189,chip,food,730.52,0,46-55,Male,4,graduate,married,New York,no,yes,no,govt,96091,4,November
789533133,blue,200,1,73,2023-11-05,week-45,q4,2023,4995.0,1766,4389,82,0.354,swipe,bills,702.24,0,46-55,Female,4,high school,married,California,yes,no,no,govt,59994,3,November
789535233,silver,290,0,95,2023-11-05,week-45,q4,2023,34516.0,1618,11603,109,0.047,swipe,food,812.21,0,26-35,Male,2,high school,married,New Jersey,no,yes,no,white-collar,119424,4,November
789539058,platinum,440,1,96,2023-11-05,week-45,q4,2023,4342.0,893,17064,116,0.206,swipe,fuel,1023.84,0,46-55,Female,4,graduate,married,California,yes,no,no,businessman,237352,3,November
789540108,blue,445,1,112,2023-11-05,week-45,q4,2023,2832.0,1819,4761,75,0.642,swipe,bills,714.15,0,56-65,Male,1,uneducated,single,California,no,no,no,retirees,77200,4,November
789541458,blue,415,1,66,2023-11-05,week-45,q4,2023,1438.3,977,4840,85,0.679,swipe,bills,1306.8,0,26-35,Male,2,graduate,married,New York,yes,yes,no,govt,80728,4,November
789550458,silver,110,1,78,2023-11-05,week-45,q4,2023,15223.0,1729,14230,111,0.114,online,food,3984.4,0,46-55,Male,2,uneducated,single,California,no,yes,no,businessman,157185,5,November
789551883,blue,110,1,68,2023-11-05,week-45,q4,2023,14803.0,985,14426,87,0.067,swipe,food,3895.02,0,36-45,Female,1,high school,single,Florida,yes,no,no,businessman,168388,3,November
789556533,blue,200,0,77,2023-11-05,week-45,q4,2023,23070.0,1701,8070,81,0.074,swipe,bills,645.6,0,26-35,Male,2,graduate,married,New Jersey,no,no,no,blue-collar,110765,5,November
789560433,blue,360,0,99,2023-11-05,week-45,q4,2023,14895.0,0,5147,53,0.0,swipe,bills,463.23,0,26-35,Male,3,high school,unknown,New York,no,no,no,white-collar,94516,4,November
789562383,blue,280,1,120,2023-11-05,week-45,q4,2023,1438.3,583,1259,24,0.405,swipe,food,188.85,0,46-55,Female,1,graduate,married,California,yes,yes,no,blue-collar,10781,3,November
789563658,silver,335,1,101,2023-11-05,week-45,q4,2023,12155.0,0,4618,60,0.0,chip,bills,969.78,0,36-45,Male,2,graduate,single,Florida,yes,yes,no,businessman,71243,4,November
789575583,blue,470,0,59,2023-11-05,week-45,q4,2023,6931.0,1380,4437,64,0.199,chip,entertainment,843.03,0,46-55,Male,3,high school,single,California,yes,yes,yes,selfemployeed,62558,4,November
789577833,blue,330,0,128,2023-11-05,week-45,q4,2023,8902.0,1932,969,29,0.217,swipe,bills,106.59,0,46-55,Female,2,graduate,single,New York,yes,yes,no,selfemployeed,5225,5,November
789579033,blue,300,1,78,2023-11-05,week-45,q4,2023,4878.0,2098,5021,84,0.43,swipe,bills,1456.09,0,56-65,Male,4,unknown,single,California,yes,yes,no,white-collar,90147,4,November
789580908,blue,190,0,120,2023-11-05,week-45,q4,2023,8512.0,1471,4056,81,0.173,chip,grocery,770.64,0,56-65,Male,1,high school,unknown,New York,no,yes,no,retirees,48935,4,November
789582483,blue,365,0,115,2023-11-05,week-45,q4,2023,9369.0,1813,7699,101,0.194,swipe,food,846.89,0,36-45,Male,2,graduate,single,California,yes,yes,no,businessman,106829,4,November
789586833,blue,150,0,57,2023-11-05,week-45,q4,2023,2883.0,1732,4053,85,0.601,chip,entertainment,567.42,0,56-65,Female,4,high school,single,Arkansas,no,yes,no,govt,48849,3,November
789588933,blue,380,1,70,2023-11-05,week-45,q4,2023,1787.0,0,3912,79,0.0,swipe,entertainment,978.0,0,46-55,Female,4,graduate,unknown,Florida,no,no,no,businessman,45113,4,November
789593058,blue,420,0,74,2023-11-05,week-45,q4,2023,24248.0,1020,3311,84,0.042,swipe,bills,430.43,0,36-45,Female,2,post-graduate,married,Florida,no,no,no,blue-collar,36286,4,November
789594108,blue,340,1,100,2023-11-05,week-45,q4,2023,3429.0,1779,14107,99,0.519,swipe,food,2398.19,0,46-55,Male,1,graduate,married,Texas,no,yes,no,white-collar,151832,5,November
789597408,silver,340,1,99,2023-11-05,week-45,q4,2023,17814.0,0,4712,76,0.0,swipe,fuel,801.04,0,46-55,Male,2,doctorate,single,Texas,yes,yes,no,blue-collar,75023,3,November
789599283,blue,300,1,78,2023-11-12,week-46,q4,2023,2002.0,1448,3406,62,0.723,online,entertainment,783.38,0,36-45,Female,2,graduate,married,Florida,no,yes,no,retirees,37051,5,November
789601308,blue,245,1,155,2023-11-12,week-46,q4,2023,12398.0,0,4228,93,0.0,swipe,grocery,718.76,0,26-35,Female,1,graduate,single,New Jersey,yes,no,no,selfemployeed,54388,5,November
789603183,blue,460,1,45,2023-11-12,week-46,q4,2023,9728.0,0,3756,57,0.0,swipe,grocery,1014.12,0,36-45,Male,3,high school,single,New Jersey,yes,yes,no,businessman,41595,5,November
789605658,blue,340,0,53,2023-11-12,week-46,q4,2023,2985.0,2355,1065,27,0.789,swipe,bills,308.85,0,46-55,Female,3,graduate,married,Texas,no,no,no,selfemployeed,5525,4,November
789607983,blue,245,0,106,2023-11-12,week-46,q4,2023,8603.0,1046,1758,40,0.122,swipe,bills,140.64,0,46-55,Female,4,graduate,married,California,yes,no,yes,selfemployeed,15291,4,November
789611283,blue,125,0,115,2023-11-12,week-46,q4,2023,5452.0,2091,1347,30,0.384,swipe,bills,175.11,0,46-55,Female,2,uneducated,married,California,yes,yes,yes,selfemployeed,12150,3,November
789613083,blue,390,1,77,2023-11-12,week-46,q4,2023,1943.0,0,5108,81,0.0,swipe,food,1328.08,0,36-45,Male,3,post-graduate,married,Texas,yes,yes,no,govt,93503,4,November
789616158,blue,195,1,121,2023-11-12,week-46,q4,2023,25045.0,0,3444,52,0.0,chip,travel,929.88,0,26-35,Male,0,graduate,single,New York,yes,no,no,white-collar,37436,5,November
